year,state_abbr,state_name,acres_cropland_idled,acres_cropland_used_for_crops,acres_cropland_used_for_pasture,acres_defense_industrial,acres_farmsteads_roads_misc_farmland,acres_forest_use_land,acres_grassland_pasture_range,acres_grazed_forest_use_land,acres_miscellaneous_other_land,acres_rural_parks_wildlife,acres_rural_transportation,acres_special_uses_land,acres_total_cropland,acres_total_land,acres_ungrazed_forest_use_land,acres_urban_areas,blocks_250k_cropland_idled,blocks_250k_cropland_used_for_crops,blocks_250k_cropland_used_for_pasture,blocks_250k_defense_industrial,blocks_250k_farmsteads_roads_misc_farmland,blocks_250k_forest_use_land,blocks_250k_grassland_pasture_range,blocks_250k_grazed_forest_use_land,blocks_250k_miscellaneous_other_land,blocks_250k_rural_parks_wildlife,blocks_250k_rural_transportation,blocks_250k_special_uses_land,blocks_250k_total_cropland,blocks_250k_total_land,blocks_250k_ungrazed_forest_use_land,blocks_250k_urban_areas,share_of_total_land_total_cropland,share_of_total_land_cropland_used_for_crops,share_of_total_land_cropland_used_for_pasture,share_of_total_land_cropland_idled,share_of_total_land_grassland_pasture_range,share_of_total_land_forest_use_land,share_of_total_land_grazed_forest_use_land,share_of_total_land_ungrazed_forest_use_land,share_of_total_land_special_uses_land,share_of_total_land_rural_transportation,share_of_total_land_rural_parks_wildlife,share_of_total_land_defense_industrial,share_of_total_land_farmsteads_roads_misc_farmland,share_of_total_land_urban_areas,share_of_total_land_miscellaneous_other_land
1945,UT,Utah,274000.0,1262000.0,128000.0,2030000.0,119000.0,8462000.0,35433000.0,6491000.0,4256000.0,348000.0,194000.0,2691000.0,1664000.0,52701000.0,1971000.0,195000.0,1.096,5.048,0.512,8.12,0.476,33.848,141.732,25.964,17.024,1.392,0.776,10.764,6.656,210.804,7.884,0.78,0.031574353427828696,0.02394641467903835,0.0024287964175252843,0.005199142331265062,0.6723401832982296,0.16056621316483558,0.1231665433293486,0.037399669835486996,0.051061649684066714,0.0036811445703117587,0.006603290260146866,0.03851919318419005,0.0022580216694180377,0.003700119542323675,0.0807574808827157
1945,VA,Virginia,643000.0,3980000.0,1169000.0,284000.0,230000.0,14488000.0,3158000.0,8861000.0,711000.0,291000.0,370000.0,1175000.0,5792000.0,25535000.0,5627000.0,211000.0,2.572,15.92,4.676,1.136,0.92,57.952,12.632,35.444,2.844,1.164,1.48,4.7,23.168,102.14,22.508,0.844,0.2268259252007049,0.1558644997062855,0.04578030154689642,0.025181123947523008,0.1236733894654396,0.5673781084785589,0.3470139024867828,0.220364205991776,0.04601527315449383,0.01448991580184061,0.011396122968474642,0.011121989426277658,0.009007244957900921,0.008263168200509105,0.027844135500293715
1945,VT,Vermont,17000.0,1171000.0,93000.0,14000.0,31000.0,3356000.0,1023000.0,1564000.0,114000.0,10000.0,63000.0,118000.0,1281000.0,5938000.0,1792000.0,46000.0,0.068,4.684,0.372,0.056,0.124,13.424,4.092,6.256,0.456,0.04,0.252,0.472,5.124,23.752,7.168,0.184,0.21572920175143145,0.1972044459413944,0.015661839003031322,0.0028629168070057258,0.17228022903334456,0.5651734590771303,0.2633883462445268,0.30178511283260356,0.019872010778039743,0.010609632873021219,0.001684068710003368,0.0023576961940047153,0.0052206130010104415,0.007746716066015493,0.019198383294038397
1945,WA,Washington,2377000.0,4316000.0,439000.0,454000.0,225000.0,23268000.0,9093000.0,6605000.0,903000.0,1240000.0,302000.0,2221000.0,7132000.0,42865000.0,16663000.0,248000.0,9.508,17.264,1.756,1.816,0.9,93.072,36.372,26.42,3.612,4.96,1.208,8.884,28.528,171.46,66.652,0.992,0.166382829814534,0.1006882071620203,0.010241455733115596,0.05545316691939811,0.21213110929662896,0.5428204829114662,0.15408841712352736,0.3887320657879389,0.05181383413040942,0.00704537501458066,0.028928029861192115,0.010591391578210662,0.005249037676425989,0.005785605972238423,0.021066137874722966
1945,WI,Wisconsin,277000.0,10614000.0,1791000.0,104000.0,534000.0,15983000.0,3954000.0,6291000.0,427000.0,120000.0,808000.0,1566000.0,12682000.0,35018000.0,9692000.0,406000.0,1.108,42.456,7.164,0.416,2.136,63.932,15.816,25.164,1.708,0.48,3.232,6.264,50.728,140.072,38.768,1.624,0.36215660517448167,0.3031012622080073,0.051145125364098466,0.00791021760237592,0.11291335884402308,0.45642241133131534,0.17965046547489863,0.2767719458564167,0.044719858358558455,0.02307384773545034,0.0034268090696213376,0.002969901193671826,0.015249300359814952,0.01159403735221886,0.012193728939402593
1945,WV,West Virginia,157000.0,1505000.0,312000.0,27000.0,102000.0,9434000.0,3243000.0,6296000.0,237000.0,38000.0,219000.0,386000.0,1974000.0,15418000.0,3138000.0,144000.0,0.628,6.02,1.248,0.108,0.408,37.736,12.972,25.184,0.948,0.152,0.876,1.544,7.896,61.672,12.552,0.576,0.12803217019068622,0.09761317940070048,0.02023608768971332,0.010182903100272409,0.2103385653132702,0.611882215592165,0.4083538720975483,0.20352834349461668,0.02503567259047866,0.014204176936048774,0.0024646517057984175,0.0017511998962251914,0.0066156440524062785,0.009339732779867688,0.015371643533532235
1945,WY,Wyoming,199000.0,1909000.0,112000.0,102000.0,97000.0,7019000.0,46446000.0,5900000.0,3848000.0,2349000.0,288000.0,2836000.0,2220000.0,62404000.0,1119000.0,35000.0,0.796,7.636,0.448,0.408,0.388,28.076,185.784,23.6,15.392,9.396,1.152,11.344,8.88,249.616,4.476,0.14,0.035574642651112105,0.030590987757195053,0.0017947567463624126,0.0031888981475546438,0.7442792128709698,0.11247676430998013,0.09454522146016281,0.01793154284981732,0.04544580475610538,0.00461508877636049,0.03764181783219024,0.00163451060829434,0.001554387539260304,0.000560861483238254,0.06166271392859432
1949,AL,Alabama,0.0,7123000.0,1598000.0,180000.0,430000.0,18817000.0,1707000.0,10512000.0,1972000.0,47000.0,388000.0,1045000.0,8721000.0,32690000.0,8305000.0,428000.0,0.0,28.492,6.392,0.72,1.72,75.268,6.828,42.048,7.888,0.188,1.552,4.18,34.884,130.76,33.22,1.712,0.26677883144692566,0.21789538085041296,0.048883450596512695,0.0,0.05221780360966657,0.5756194554909758,0.32156622820434383,0.254053227286632,0.03196696237381462,0.011869073111043132,0.0014377485469562557,0.005506271030896299,0.013153869684918936,0.013092688895686754,0.06032425818293056
1949,AR,Arkansas,0.0,7182000.0,2472000.0,328000.0,305000.0,20020000.0,1585000.0,13745000.0,1143000.0,164000.0,321000.0,1118000.0,9654000.0,33712000.0,6275000.0,192000.0,0.0,28.728,9.888,1.312,1.22,80.08,6.34,54.98,4.572,0.656,1.284,4.472,38.616,134.848,25.1,0.768,0.2863668723303275,0.21303986710963455,0.07332700522069292,0.0,0.04701589938300902,0.5938538205980066,0.40771831988609397,0.18613550071191268,0.03316326530612245,0.009521831988609397,0.004864736592311343,0.009729473184622686,0.009047223540579023,0.005695301376364499,0.03390484100616991
1949,AZ,Arizona,55000.0,1027000.0,184000.0,2205000.0,299000.0,19206000.0,46763000.0,16436000.0,1119000.0,1483000.0,271000.0,4258000.0,1266000.0,72688000.0,2770000.0,76000.0,0.22,4.108,0.736,8.82,1.196,76.824,187.052,65.744,4.476,5.932,1.084,17.032,5.064,290.752,11.08,0.304,0.017416905128769537,0.01412887959498129,0.002531366938146599,0.0007566585956416465,0.6433386528725512,0.26422518159806296,0.2261171032357473,0.03810807836231565,0.0585791327316751,0.003728263262161567,0.02040226722430112,0.03033513097072419,0.0041134712744882234,0.0010455646048866387,0.01539456306405459
1949,CA,California,1291000.0,8944000.0,3530000.0,2461000.0,563000.0,44810000.0,27544000.0,22090000.0,3024000.0,4945000.0,1036000.0,9005000.0,13765000.0,100314000.0,22720000.0,2166000.0,5.164,35.776,14.12,9.844,2.252,179.24,110.176,88.36,12.096,19.78,4.144,36.02,55.06,401.256,90.88,8.664,0.13721913192575314,0.08916003748230555,0.03518950495444305,0.012869589489004525,0.2745778256275296,0.4466973702573918,0.22020854516817193,0.22648882508921986,0.0897681280778356,0.01032757142572323,0.0492952130310824,0.024532966485236358,0.005612377135793608,0.021592200490459956,0.030145343621029965
1949,CO,Colorado,2579000.0,7479000.0,970000.0,241000.0,222000.0,19103000.0,32073000.0,14618000.0,2537000.0,551000.0,624000.0,1638000.0,11028000.0,66510000.0,4485000.0,131000.0,10.316,29.916,3.88,0.964,0.888,76.412,128.292,58.472,10.148,2.204,2.496,6.552,44.112,266.04,17.94,0.524,0.16580965268380696,0.11244925575101489,0.014584273041647873,0.03877612389114419,0.48222823635543527,0.2872199669222673,0.21978649827093671,0.06743346865133062,0.02462787550744249,0.009382047812359044,0.008284468500977296,0.003623515260863028,0.0033378439332431213,0.001969628627274094,0.03814463990377387
1949,CT,Connecticut,0.0,369000.0,129000.0,1000.0,44000.0,1900000.0,157000.0,164000.0,140000.0,21000.0,95000.0,161000.0,498000.0,3135000.0,1736000.0,279000.0,0.0,1.476,0.516,0.004,0.176,7.6,0.628,0.656,0.56,0.084,0.38,0.644,1.992,12.54,6.944,1.116,0.15885167464114833,0.11770334928229666,0.04114832535885168,0.0,0.05007974481658692,0.6060606060606061,0.052312599681020734,0.5537480063795853,0.05135566188197767,0.030303030303030304,0.0066985645933014355,0.0003189792663476874,0.014035087719298246,0.08899521531100478,0.044657097288676235
1949,DE,Delaware,0.0,463000.0,72000.0,21000.0,22000.0,442000.0,28000.0,11000.0,154000.0,18000.0,23000.0,84000.0,535000.0,1266000.0,431000.0,23000.0,0.0,1.852,0.288,0.084,0.088,1.768,0.112,0.044,0.616,0.072,0.092,0.336,2.14,5.064,1.724,0.092,0.4225908372827804,0.3657187993680885,0.05687203791469194,0.0,0.022116903633491312,0.34913112164297,0.008688783570300158,0.3404423380726698,0.06635071090047394,0.018167456556082148,0.014218009478672985,0.016587677725118485,0.017377567140600316,0.018167456556082148,0.12164296998420221
1949,FL,Florida,0.0,2387000.0,937000.0,705000.0,230000.0,23001000.0,3395000.0,17753000.0,2158000.0,727000.0,415000.0,2077000.0,3324000.0,34728000.0,5248000.0,773000.0,0.0,9.548,3.748,2.82,0.92,92.004,13.58,71.012,8.632,2.908,1.66,8.308,13.296,138.912,20.992,3.092,0.09571527297857636,0.06873416263533748,0.026981110343238884,0.0,0.09775973278046533,0.662318590186593,0.5112013360976734,0.1511172540889196,0.059807648007371574,0.01195001151808339,0.020934116563003917,0.02030062197650311,0.0066228979497811565,0.022258696152960146,0.06214005989403363
1949,GA,Georgia,0.0,9214000.0,1273000.0,623000.0,292000.0,21205000.0,1185000.0,10221000.0,2281000.0,421000.0,495000.0,1831000.0,10487000.0,37429000.0,10984000.0,440000.0,0.0,36.856,5.092,2.492,1.168,84.82,4.74,40.884,9.124,1.684,1.98,7.324,41.948,149.716,43.936,1.76,0.2801838146891448,0.2461727537470945,0.03401106094205028,0.0,0.03165994282508216,0.5665393144353309,0.273077025835582,0.2934622885997489,0.04891928718373454,0.013225039407945711,0.01124796280958615,0.016644847578081167,0.00780143738812151,0.011755590584840632,0.060942050281867
1949,IA,Iowa,0.0,22906000.0,3144000.0,71000.0,640000.0,2226000.0,3731000.0,1902000.0,1737000.0,64000.0,894000.0,1669000.0,26050000.0,35869000.0,324000.0,456000.0,0.0,91.624,12.576,0.284,2.56,8.904,14.924,7.608,6.948,0.256,3.576,6.676,104.2,143.476,1.296,1.824,0.7262538682427723,0.6386015779642589,0.08765229027851348,0.0,0.1040173966377652,0.06205915972009256,0.05302629011123812,0.009032869608854443,0.046530430176475505,0.024924029105913185,0.0017842705400206306,0.001979425130335387,0.017842705400206306,0.012712927597646993,0.04842621762524743
1949,ID,Idaho,863000.0,3882000.0,485000.0,916000.0,221000.0,18544000.0,24505000.0,9943000.0,3121000.0,120000.0,241000.0,1498000.0,5230000.0,52972000.0,8601000.0,74000.0,3.452,15.528,1.94,3.664,0.884,74.176,98.02,39.772,12.484,0.48,0.964,5.992,20.92,211.888,34.404,0.296,0.09873140527070906,0.07328399909386091,0.009155780412293287,0.016291625764554857,0.4626028845427773,0.3500717360114778,0.18770293740089103,0.16236879861058673,0.02827909084044401,0.004549573359510685,0.0022653477308766895,0.017292154345692062,0.00417201540436457,0.0013969644340406252,0.05891791890055124
1949,IL,Illinois,0.0,21352000.0,2592000.0,159000.0,599000.0,3942000.0,2265000.0,2041000.0,2947000.0,111000.0,1022000.0,1891000.0,23944000.0,35798000.0,1901000.0,809000.0,0.0,85.408,10.368,0.636,2.396,15.768,9.06,8.164,11.788,0.444,4.088,7.564,95.776,143.192,7.604,3.236,0.6688641823565562,0.5964579026761272,0.07240627968042908,0.0,0.0632716911559305,0.11011788368065255,0.05701435834404157,0.05310352533661098,0.05282418012179451,0.028549080954243255,0.003100731884462819,0.004441588915581876,0.016732778367506564,0.02259902787865244,0.08232303480641377
1949,IN,Indiana,0.0,11777000.0,2050000.0,209000.0,492000.0,3358000.0,1468000.0,1660000.0,2893000.0,63000.0,463000.0,1227000.0,13827000.0,23171000.0,1698000.0,398000.0,0.0,47.108,8.2,0.836,1.968,13.432,5.872,6.64,11.572,0.252,1.852,4.908,55.308,92.684,6.792,1.592,0.5967373009365154,0.5082646411462605,0.08847265979025506,0.0,0.06335505588882655,0.14492253247593975,0.07164127573259678,0.07328125674334297,0.05295412368909413,0.019981873894091753,0.002718915886237107,0.009019895559104053,0.021233438349661213,0.017176643217815372,0.12485434379180872
1949,KS,Kansas,3996000.0,23923000.0,1521000.0,163000.0,554000.0,1111000.0,17378000.0,743000.0,2522000.0,38000.0,1116000.0,1871000.0,29440000.0,52549000.0,368000.0,227000.0,15.984,95.692,6.084,0.652,2.216,4.444,69.512,2.972,10.088,0.152,4.464,7.484,117.76,210.196,1.472,0.908,0.5602390150145579,0.4552512892728691,0.028944413785229023,0.07604331195645969,0.3307008696645036,0.02114217206797465,0.014139184380292678,0.0070029876876819734,0.035604864031665684,0.021237321357209463,0.0007231345981845515,0.003101866829054787,0.010542541247216883,0.004319777731260348,0.04799330149003787
1949,KY,Kentucky,0.0,6336000.0,5265000.0,364000.0,490000.0,10082000.0,1696000.0,4259000.0,583000.0,130000.0,370000.0,1354000.0,11601000.0,25513000.0,5823000.0,197000.0,0.0,25.344,21.06,1.456,1.96,40.328,6.784,17.036,2.332,0.52,1.48,5.416,46.404,102.052,23.292,0.788,0.4547093638537216,0.24834398149962764,0.206365382354094,0.0,0.06647591423979932,0.3951710892486184,0.16693450397836399,0.22823658527025437,0.05307098342021714,0.014502410535805275,0.005095441539607259,0.014267236310900325,0.019205895033904283,0.007721553717712539,0.022851095519931017
1949,LA,Louisiana,0.0,3853000.0,1804000.0,233000.0,215000.0,16186000.0,2152000.0,12304000.0,3220000.0,486000.0,316000.0,1250000.0,5657000.0,28904000.0,3882000.0,439000.0,0.0,15.412,7.216,0.932,0.86,64.744,8.608,49.216,12.88,1.944,1.264,5.0,22.628,115.616,15.528,1.756,0.1957168557985054,0.13330334901743704,0.06241350678106836,0.0,0.07445336285635207,0.5599916966509826,0.42568502629393856,0.134306670357044,0.04324660946581788,0.01093274287295876,0.016814281760309992,0.008061168004428453,0.007438416828120675,0.01518820924439524,0.11140326598394686
1949,MA,Massachusetts,0.0,473000.0,151000.0,38000.0,79000.0,3298000.0,145000.0,495000.0,222000.0,30000.0,147000.0,294000.0,624000.0,5035000.0,2803000.0,452000.0,0.0,1.892,0.604,0.152,0.316,13.192,0.58,1.98,0.888,0.12,0.588,1.176,2.496,20.14,11.212,1.808,0.12393247269116187,0.0939424031777557,0.029990069513406156,0.0,0.028798411122144985,0.6550148957298908,0.09831181727904667,0.5567030784508441,0.058391261171797416,0.029195630585898708,0.005958291956305859,0.007547169811320755,0.015690168818272097,0.08977159880834161,0.04409136047666336
1949,MD,Maryland,0.0,1838000.0,448000.0,127000.0,97000.0,2724000.0,350000.0,313000.0,428000.0,66000.0,89000.0,379000.0,2286000.0,6324000.0,2411000.0,157000.0,0.0,7.352,1.792,0.508,0.388,10.896,1.4,1.252,1.712,0.264,0.356,1.516,9.144,25.296,9.644,0.628,0.36148007590132825,0.29063883617963315,0.07084123972169513,0.0,0.05534471853257432,0.4307400379506641,0.04949399114484503,0.3812460468058191,0.05993042378241619,0.014073371283997469,0.010436432637571158,0.02008222643896268,0.015338393421884883,0.02482605945604048,0.06767868437697659
1949,ME,Maine,0.0,1186000.0,221000.0,13000.0,91000.0,16685000.0,273000.0,783000.0,915000.0,209000.0,169000.0,482000.0,1407000.0,19866000.0,15902000.0,104000.0,0.0,4.744,0.884,0.052,0.364,66.74,1.092,3.132,3.66,0.836,0.676,1.928,5.628,79.464,63.608,0.416,0.0708245243128964,0.059699989932548075,0.011124534380348335,0.0,0.013742071881606765,0.8398771770864795,0.039414074297795226,0.8004631027886842,0.024262559146280078,0.008506996879089903,0.010520487264673311,0.0006543843753146079,0.0045806906272022555,0.005235075002516863,0.04605859257022048
1949,MI,Michigan,0.0,9061000.0,1983000.0,42000.0,527000.0,18448000.0,1101000.0,3945000.0,2732000.0,944000.0,853000.0,2366000.0,11044000.0,36494000.0,14503000.0,803000.0,0.0,36.244,7.932,0.168,2.108,73.792,4.404,15.78,10.928,3.776,3.412,9.464,44.176,145.976,58.012,3.212,0.3026250890557352,0.24828738970789718,0.054337699347838,0.0,0.030169342905683127,0.5055077546994027,0.10809996163752945,0.3974077930618732,0.06483257521784402,0.02337370526661917,0.025867265851920864,0.0011508741162930892,0.014440729983010906,0.02200361703293692,0.0748616210883981
1949,MN,Minnesota,0.0,20901000.0,1560000.0,3000.0,634000.0,19200000.0,2618000.0,5549000.0,3082000.0,1601000.0,1108000.0,3346000.0,22461000.0,51206000.0,13651000.0,499000.0,0.0,83.604,6.24,0.012,2.536,76.8,10.472,22.196,12.328,6.404,4.432,13.384,89.844,204.824,54.604,1.996,0.43864000312463386,0.4081748232628989,0.030465179861734953,0.0,0.05112682107565519,0.3749560598367379,0.10836620708510722,0.26658985275163066,0.0653439050111315,0.021638089286411748,0.031265867281177986,5.8586884349490296e-05,0.012381361559192281,0.009744951763465218,0.060188259188376364
1949,MO,Missouri,0.0,13653000.0,5104000.0,213000.0,603000.0,15150000.0,6036000.0,10605000.0,2410000.0,155000.0,581000.0,1552000.0,18757000.0,44305000.0,4545000.0,400000.0,0.0,54.612,20.416,0.852,2.412,60.6,24.144,42.42,9.64,0.62,2.324,6.208,75.028,177.22,18.18,1.6,0.4233607944927209,0.3081593499605011,0.11520144453221984,0.0,0.13623744498363616,0.3419478614151902,0.2393635029906331,0.10258435842455704,0.03502990633111387,0.013113644058232706,0.003498476469924388,0.004807583794154159,0.013610202008802618,0.00902832637399842,0.05439566640334048
1949,MS,Mississippi,0.0,7368000.0,1604000.0,207000.0,378000.0,16509000.0,2280000.0,10603000.0,1129000.0,130000.0,424000.0,1139000.0,8972000.0,30239000.0,5906000.0,210000.0,0.0,29.472,6.416,0.828,1.512,66.036,9.12,42.412,4.516,0.52,1.696,4.556,35.888,120.956,23.624,0.84,0.2967029332980588,0.2436588511524852,0.053044082145573594,0.0,0.07539931876054103,0.5459505936042859,0.3506399021131651,0.19531069149112074,0.03766658950362115,0.014021627699328682,0.0042990839644168125,0.00684546446641754,0.012500413373458117,0.006944674096365621,0.03733589073712755
1949,MT,Montana,4224000.0,8432000.0,1272000.0,593000.0,192000.0,21289000.0,53296000.0,10955000.0,1556000.0,1836000.0,613000.0,3234000.0,13928000.0,93362000.0,10334000.0,59000.0,16.896,33.728,5.088,2.372,0.768,85.156,213.184,43.82,6.224,7.344,2.452,12.936,55.712,373.448,41.336,0.236,0.1491827510121891,0.09031511749962512,0.013624386795484245,0.04524324671707976,0.5708532379340631,0.2280263918939183,0.11733896017651721,0.11068743171740109,0.03463936076776419,0.006565840491848932,0.019665388487821598,0.006351620573680941,0.002056511214412716,0.0006319487585955742,0.01666630963346972
1949,NC,North Carolina,0.0,6966000.0,733000.0,258000.0,307000.0,18068000.0,1057000.0,5223000.0,2609000.0,560000.0,504000.0,1629000.0,7699000.0,31422000.0,12845000.0,360000.0,0.0,27.864,2.932,1.032,1.228,72.272,4.228,20.892,10.436,2.24,2.016,6.516,30.796,125.688,51.38,1.44,0.24501941315002226,0.22169180828718732,0.023327604862834958,0.0,0.033638851759913435,0.5750111386926358,0.16622111896123734,0.4087900197313984,0.051842658010311245,0.016039717395455413,0.01782190821717268,0.008210807714340271,0.009770224683342882,0.011456940996753867,0.08303099739036345
1949,ND,North Dakota,4581000.0,22112000.0,935000.0,145000.0,394000.0,606000.0,13121000.0,483000.0,1560000.0,252000.0,1075000.0,1866000.0,27628000.0,44836000.0,123000.0,55000.0,18.324,88.448,3.74,0.58,1.576,2.424,52.484,1.932,6.24,1.008,4.3,7.464,110.512,179.344,0.492,0.22,0.6162012668391471,0.49317512712998485,0.02085377821393523,0.10217236149522704,0.2926443036845392,0.013515924703363368,0.010772593451690606,0.002743331251672763,0.041618342403425816,0.023976269069497725,0.00562048354001249,0.003234008386118298,0.008787581407797306,0.0012266928361138372,0.03479346953341065
1949,NE,Nebraska,1949000.0,20428000.0,1400000.0,111000.0,443000.0,1087000.0,22154000.0,603000.0,261000.0,150000.0,929000.0,1633000.0,23777000.0,49064000.0,484000.0,152000.0,7.796,81.712,5.6,0.444,1.772,4.348,88.616,2.412,1.044,0.6,3.716,6.532,95.108,196.256,1.936,0.608,0.48461193543127346,0.4163541496820479,0.028534159465188325,0.039723626284037174,0.4515326919941301,0.02215473667047122,0.012290070112506114,0.009864666557965108,0.03328305886189467,0.018934452959399967,0.003057231371270178,0.0022623512147399317,0.009029023316484591,0.0030979944562204466,0.005319582586010109
1949,NH,New Hampshire,0.0,349000.0,102000.0,13000.0,32000.0,4823000.0,148000.0,745000.0,106000.0,47000.0,85000.0,177000.0,451000.0,5771000.0,4078000.0,66000.0,0.0,1.396,0.408,0.052,0.128,19.292,0.592,2.98,0.424,0.188,0.34,0.708,1.804,23.084,16.312,0.264,0.07814936752729162,0.06047478773176226,0.01767457979552937,0.0,0.02564546872292497,0.8357303760180211,0.12909374458499392,0.7066366314330272,0.030670594351065672,0.014728816496274475,0.008144169121469416,0.0022526425229596257,0.005544966210362156,0.011436492808871946,0.01836770057182464
1949,NJ,New Jersey,0.0,930000.0,160000.0,79000.0,65000.0,2331000.0,125000.0,44000.0,143000.0,86000.0,101000.0,331000.0,1090000.0,4814000.0,2287000.0,794000.0,0.0,3.72,0.64,0.316,0.26,9.324,0.5,0.176,0.572,0.344,0.404,1.324,4.36,19.256,9.148,3.176,0.22642293311175737,0.19318653926049023,0.033236393851267136,0.0,0.02596593269630245,0.4842127129206481,0.009140008309098464,0.47507270461154966,0.06875778977980888,0.02098047361861238,0.017864561695056087,0.01641046946406315,0.013502285002077275,0.16493560448691316,0.029705027004570003
