year,state_fips,state_abbr,state_name,observed_majority_cell_count,observed_majority_area_km2,rasterized_state_area_km2,state_land_area_km2,observed_majority_share_state_area,majority_dominant_code,majority_dominant_label,majority_dominant_slug,majority_dominant_cell_count,majority_dominant_area_km2,majority_dominant_share_observed,majority_dominant_share_state_area,majority_cells_agriculture,majority_cells_commercial,majority_cells_governmental,majority_cells_industrial,majority_cells_no_classified_land_use_record,majority_cells_recreational,majority_cells_residential_income,majority_cells_residential_owned,majority_cells_vacant_land,majority_area_km2_agriculture,majority_area_km2_commercial,majority_area_km2_governmental,majority_area_km2_industrial,majority_area_km2_no_classified_land_use_record,majority_area_km2_recreational,majority_area_km2_residential_income,majority_area_km2_residential_owned,majority_area_km2_vacant_land,majority_share_observed_agriculture,majority_share_observed_commercial,majority_share_observed_governmental,majority_share_observed_industrial,majority_share_observed_recreational,majority_share_observed_residential_income,majority_share_observed_residential_owned,majority_share_observed_vacant_land,majority_share_state_area_agriculture,majority_share_state_area_commercial,majority_share_state_area_governmental,majority_share_state_area_industrial,majority_share_state_area_no_classified_land_use_record,majority_share_state_area_recreational,majority_share_state_area_residential_income,majority_share_state_area_residential_owned,majority_share_state_area_vacant_land,cumulative_through_year,total_property_record_count,counts_dominant_code,counts_dominant_label,counts_dominant_slug,counts_dominant_record_count,counts_dominant_record_share,counts_dominant_occupied_cell_count,counts_dominant_occupied_area_km2,record_count_agriculture,record_count_commercial,record_count_governmental,record_count_industrial,record_count_recreational,record_count_residential_income,record_count_residential_owned,record_count_vacant_land,record_share_agriculture,record_share_commercial,record_share_governmental,record_share_industrial,record_share_recreational,record_share_residential_income,record_share_residential_owned,record_share_vacant_land,occupied_cells_agriculture,occupied_cells_commercial,occupied_cells_governmental,occupied_cells_industrial,occupied_cells_recreational,occupied_cells_residential_income,occupied_cells_residential_owned,occupied_cells_vacant_land,occupied_area_km2_agriculture,occupied_area_km2_commercial,occupied_area_km2_governmental,occupied_area_km2_industrial,occupied_area_km2_recreational,occupied_area_km2_residential_income,occupied_area_km2_residential_owned,occupied_area_km2_vacant_land,records_per_occupied_cell_agriculture,records_per_occupied_cell_commercial,records_per_occupied_cell_governmental,records_per_occupied_cell_industrial,records_per_occupied_cell_recreational,records_per_occupied_cell_residential_income,records_per_occupied_cell_residential_owned,records_per_occupied_cell_vacant_land,property_records_per_observed_majority_km2
1955,24,MD,Maryland,76002,4750.125,26643.9375,25151.895765,0.17828164474563868,RO,Residential-Owned,residential_owned,63704,3981.5,0.8381884687245073,0.14943361881103348,647.0,7297.0,827.0,162.0,350301.0,308.0,1503.0,63704.0,1554.0,40.4375,456.0625,51.6875,10.125,21893.8125,19.25,93.9375,3981.5,97.125,0.008512933870161311,0.09601063129917634,0.010881292597563222,0.0021315228546617193,0.0040525249335543806,0.019775795373805954,0.8381884687245073,0.020446830346569828,0.0015176998519832138,0.017116933261084252,0.001939934741252114,0.0003800114003420103,0.8217183552543613,0.0007224908105267849,0.0035256613253953173,0.14943361881103348,0.0036452945440215057,1959,1272653,RO,Residential-Owned,residential_owned,1182856,0.9294410966697128,73449,4590.5625,1165.0,46361.0,2807.0,420.0,728.0,35984.0,1182856.0,2332.0,0.000915410563602176,0.03642862587052401,0.002205628714189964,0.000330019258981042,0.000572033382233806,0.028274792893270985,0.9294410966697128,0.001832392647485214,701.0,9802.0,1144.0,211.0,380.0,2709.0,73449.0,1957.0,43.8125,612.625,71.5,13.1875,23.75,169.3125,4590.5625,122.3125,1.6619115549215406,4.729749030810039,2.4536713286713288,1.990521327014218,1.9157894736842105,13.28313030638612,16.104453430271345,1.1916198262646909,267.91989684481985
1955,25,MA,Massachusetts,100930,6308.125,21210.875,20204.396898,0.29740050799413037,RO,Residential-Owned,residential_owned,58825,3676.5625,0.582829683939364,0.17333384407762528,1465.0,13502.0,5155.0,165.0,238444.0,501.0,17003.0,58825.0,4314.0,91.5625,843.875,322.1875,10.3125,14902.75,31.3125,1062.6875,3676.5625,269.625,0.014515010403249777,0.13377588427623105,0.05107500247696423,0.0016347963935400773,0.004963836322203507,0.16846329139007232,0.582829683939364,0.04274249479837511,0.004316771467466571,0.03978501594111511,0.01518973168245063,0.00048618927790579125,0.7025994920058697,0.0014762474438230388,0.05010106843777072,0.17333384407762528,0.012711639665973233,1959,2356946,RO,Residential-Owned,residential_owned,1760922,0.7471202140396938,95808,5988.0,2706.0,95829.0,24634.0,484.0,1736.0,462906.0,1760922.0,7729.0,0.0011480958834016563,0.040658122842016746,0.010451660750819068,0.00020535048321005232,0.0007365463612658076,0.19640076607610019,0.7471202140396938,0.003279243563492757,1674.0,19561.0,8194.0,231.0,670.0,31121.0,95808.0,5992.0,104.625,1222.5625,512.125,14.4375,41.875,1945.0625,5988.0,374.5,1.6164874551971327,4.898982669597669,3.0063461069074933,2.0952380952380953,2.591044776119403,14.874393496352946,18.379696893787575,1.289886515353805,373.63654017635986
1955,26,MI,Michigan,128097,8006.0625,150912.5625,146614.604273,0.05305100097283154,RO,Residential-Owned,residential_owned,60666,3791.625,0.47359422937305323,0.025124647923197248,7059.0,56434.0,316.0,51.0,2286504.0,215.0,1458.0,60666.0,1898.0,441.1875,3527.125,19.75,3.1875,142906.5,13.4375,91.125,3791.625,118.625,0.05510667697135764,0.44055676557608686,0.002466880567070267,0.0003981357877233659,0.0016784155756965425,0.01138199957844446,0.47359422937305323,0.014816896570567617,0.0029234643736170077,0.0233719773991645,0.00013087048336350395,2.1121502061831335e-05,0.9469489990271684,8.904162633909287e-05,0.0006038264707088252,0.025124647923197248,0.0007860511943795269,1959,2128360,RO,Residential-Owned,residential_owned,1512207,0.7105033922832603,119778,7486.125,16717.0,583326.0,893.0,201.0,913.0,8528.0,1512207.0,5575.0,0.007854404330094532,0.27407299516999006,0.00041957187693811196,9.443891071059407e-05,0.00042896878347647955,0.004006840947959931,0.7105033922832603,0.00261938769756996,7352.0,65213.0,431.0,77.0,280.0,1935.0,119778.0,2445.0,459.5,4075.8125,26.9375,4.8125,17.5,120.9375,7486.125,152.8125,2.2738030467899892,8.944934292242344,2.0719257540603246,2.6103896103896105,3.2607142857142857,4.407235142118863,12.625081400591094,2.280163599182004,265.8435404420088
1955,27,MN,Minnesota,143892,8993.25,218563.0625,206232.15757,0.041147163190028965,RO,Residential-Owned,residential_owned,107165,6697.8125,0.7447599588580324,0.030644759564530718,7524.0,21552.0,1482.0,113.0,3353117.0,369.0,3955.0,107165.0,1732.0,470.25,1347.0,92.625,7.0625,209569.8125,23.0625,247.1875,6697.8125,108.25,0.05228921691268451,0.1497790009173547,0.010299391210074222,0.0007853112056264421,0.0025644233174881162,0.02748589219692547,0.7447599588580324,0.012036805381814139,0.002151552941385052,0.006162980993185891,0.0004237907308788739,3.23133283328696e-05,0.958852836809971,0.00010551874473299897,0.001130966491650436,0.030644759564530718,0.0004952803953321253,1959,1296760,RO,Residential-Owned,residential_owned,1103613,0.8510541657669884,136333,8520.8125,31156.0,114299.0,4000.0,338.0,906.0,37804.0,1103613.0,4644.0,0.02402603411579629,0.08814198463863783,0.00308461087633795,0.00026064961905055675,0.0006986643634905457,0.029152657392269965,0.8510541657669884,0.00358123322742836,10683.0,23963.0,2041.0,153.0,450.0,5776.0,136333.0,2775.0,667.6875,1497.6875,127.5625,9.5625,28.125,361.0,8520.8125,173.4375,2.9164092483384816,4.769811793181154,1.9598236158745712,2.2091503267973858,2.013333333333333,6.545013850415512,8.094980672324382,1.6735135135135135,144.19258888610904
1955,28,MS,Mississippi,74790,4674.375,123473.0,121532.487805,0.03785746681460724,RO,Residential-Owned,residential_owned,60423,3776.4375,0.8079021259526674,0.03058512792270375,1378.0,10197.0,169.0,139.0,1900778.0,116.0,1284.0,60423.0,1084.0,86.125,637.3125,10.5625,8.6875,118798.625,7.25,80.25,3776.4375,67.75,0.018424923118063912,0.13634175691937425,0.0022596603824040647,0.0018585372375986094,0.0015510094932477605,0.017168070597673484,0.8079021259526674,0.01449391629897045,0.0006975209155037944,0.005161553538020458,8.554501793914459e-05,7.035951179610117e-05,0.9621425331853928,5.8717290419767886e-05,0.0006499396629222583,0.03058512792270375,0.0005487029553019688,1959,357006,RO,Residential-Owned,residential_owned,320680,0.898248208713579,72507,4531.6875,2167.0,25364.0,327.0,272.0,238.0,5491.0,320680.0,2467.0,0.00606992599564153,0.07104642499005619,0.0009159509924202955,0.0007618919569979216,0.0006666554623731815,0.015380693881895542,0.898248208713579,0.006910248007036296,1525.0,11281.0,249.0,175.0,156.0,1991.0,72507.0,1881.0,95.3125,705.0625,15.5625,10.9375,9.75,124.4375,4531.6875,117.5625,1.420983606557377,2.24838223561741,1.3132530120481927,1.5542857142857143,1.5256410256410255,2.757910597689603,4.422745390100266,1.3115364167995747,76.37513036502206
1955,29,MO,Missouri,140102,8756.375,180546.4375,178052.563675,0.04849929536826225,RO,Residential-Owned,residential_owned,96148,6009.25,0.6862714308146921,0.033283680825881706,2634.0,34610.0,578.0,206.0,2748641.0,231.0,4089.0,96148.0,1606.0,164.625,2163.125,36.125,12.875,171790.0625,14.4375,255.5625,6009.25,100.375,0.01880058814292444,0.24703430357882114,0.004125565659305363,0.0014703573111019114,0.0016487987323521435,0.02918587885968794,0.6862714308146921,0.011463076901114902,0.0009118152774407416,0.011980989655362212,0.00020008702747181041,7.131129352801547e-05,0.9515007046317377,7.996557672316298e-05,0.0014154945593983265,0.033283680825881706,0.000555951152456276,1959,1482591,RO,Residential-Owned,residential_owned,1126637,0.7599108587601031,135467,8466.6875,4746.0,273077.0,1853.0,597.0,588.0,71667.0,1126637.0,3426.0,0.003201152576806415,0.18418903122978622,0.0012498389643536216,0.0004026734278030826,0.00039660297411760897,0.04833902269742633,0.7599108587601031,0.00231081936960362,2859.0,38507.0,904.0,276.0,335.0,6763.0,135467.0,2514.0,178.6875,2406.6875,56.5,17.25,20.9375,422.6875,8466.6875,157.125,1.6600209863588666,7.09161970550809,2.049778761061947,2.1630434782608696,1.7552238805970148,10.596924441815762,8.31668967349982,1.3627684964200477,169.3156129105937
1955,30,MT,Montana,46143,2883.9375,380841.625,376973.673895,0.007572537534467247,RO,Residential-Owned,residential_owned,37853,2365.8125,0.8203411134950047,0.006212063873007579,241.0,5795.0,200.0,89.0,6047323.0,112.0,1312.0,37853.0,541.0,15.0625,362.1875,12.5,5.5625,377957.6875,7.0,82.0,2365.8125,33.8125,0.005222894046767657,0.1255878464772555,0.004334351906031251,0.0019287865981839065,0.0024272370673775003,0.028433348503565003,0.8203411134950047,0.011724421905814533,3.955056120769362e-05,0.0009510186813219275,3.28220424960113e-05,1.460580891072503e-05,0.9924274624655327,1.8380343797766328e-05,0.00021531259877383415,0.006212063873007579,8.878362495171057e-05,1959,277526,RO,Residential-Owned,residential_owned,237603,0.8561468114699163,44077,2754.8125,362.0,31010.0,520.0,223.0,276.0,6199.0,237603.0,1333.0,0.001304382292109568,0.11173727866938593,0.0018736983201573906,0.0008035283180674964,0.0009945014160835381,0.022336645935876278,0.8561468114699163,0.004803153578403465,254.0,7132.0,307.0,121.0,150.0,1861.0,44077.0,1062.0,15.875,445.75,19.1875,7.5625,9.375,116.3125,2754.8125,66.375,1.4251968503937007,4.348008973639932,1.6938110749185669,1.8429752066115703,1.84,3.3310048361096185,5.390634571318374,1.2551789077212807,96.2316277658583
1955,31,NE,Nebraska,72610,4538.125,200337.625,198957.373531,0.022652384942668656,RO,Residential-Owned,residential_owned,46004,2875.25,0.6335766423357664,0.014352021992873281,7669.0,16069.0,718.0,82.0,3132792.0,260.0,1189.0,46004.0,619.0,479.3125,1004.3125,44.875,5.125,195799.5,16.25,74.3125,2875.25,38.6875,0.1056190607354359,0.22130560528852775,0.009888445117752376,0.0011293210301611348,0.003580773998071891,0.016375154937336454,0.6335766423357664,0.00852499655694808,0.0023925236210621944,0.005013099760966019,0.00022399686529177932,2.5581814699061148e-05,0.9773476150573314,8.111307099702316e-05,0.00037093631313638665,0.014352021992873281,0.00019311150364291282,1959,650686,RO,Residential-Owned,residential_owned,554446,0.8520945586657773,67689,4230.5625,12722.0,70881.0,1773.0,206.0,952.0,7599.0,554446.0,2107.0,0.0195516731572525,0.10893272638415456,0.002724816578195935,0.0003165889538118232,0.0014630712816934744,0.01167844398066041,0.8520945586657773,0.0032381209984539395,8082.0,20099.0,1021.0,104.0,361.0,1883.0,67689.0,1225.0,505.125,1256.1875,63.8125,6.5,22.5625,117.6875,4230.5625,76.5625,1.5741153179905965,3.5265933628538733,1.7365328109696376,1.9807692307692308,2.6371191135734073,4.0355815188528945,8.191079791398899,1.72,143.382123674425
1955,32,NV,Nevada,6446,402.875,286372.5,284537.264244,0.0014068215348889996,RO,Residential-Owned,residential_owned,3172,198.25,0.4920881166614955,0.0006922801595823622,27.0,1852.0,89.0,36.0,4575514.0,59.0,1065.0,3172.0,146.0,1.6875,115.75,5.5625,2.25,285969.625,3.6875,66.5625,198.25,9.125,0.004188644120384734,0.28730995966490847,0.013807012100527458,0.005584858827179647,0.009152963077877753,0.16521874030406453,0.4920881166614955,0.0226497052435619,5.892674750543436e-06,0.00040419383844468305,1.9424001955495027e-05,7.856899667391247e-06,0.998593178465111,1.2876585566002322e-05,0.00023243328182699107,0.0006922801595823622,3.186409309553117e-05,1959,90221,RO,Residential-Owned,residential_owned,65205,0.7227253078551557,5231,326.9375,49.0,13995.0,386.0,74.0,149.0,9977.0,65205.0,386.0,0.0005431108056882544,0.15511909644096164,0.004278383081544208,0.0008202081555292005,0.001651500205052039,0.11058401037452478,0.7227253078551557,0.004278383081544208,31.0,2456.0,145.0,43.0,80.0,1622.0,5231.0,261.0,1.9375,153.5,9.0625,2.6875,5.0,101.375,326.9375,16.3125,1.5806451612903225,5.6982899022801305,2.6620689655172414,1.7209302325581395,1.8625,6.151048088779285,12.465111833301473,1.4789272030651341,223.94291033198883
1955,33,NH,New Hampshire,37663,2353.9375,24037.625,23190.113978,0.09792720786683376,RO,Residential-Owned,residential_owned,28385,1774.0625,0.7536574356795794,0.07380356836417908,605.0,3187.0,1034.0,37.0,346939.0,92.0,3427.0,28385.0,896.0,37.8125,199.1875,64.625,2.3125,21683.6875,5.75,214.1875,1774.0625,56.0,0.01606351060722725,0.08461885670286488,0.027453999946897487,0.0009823965164750552,0.0024427156625866234,0.09099115843135172,0.7536574356795794,0.02378992645301755,0.0015730547423050323,0.008286488369795269,0.002688493559575873,9.62033478765061e-05,0.9020727921331663,0.00023920832444969086,0.008910510085750984,0.07380356836417908,0.002329681072901337,1959,311409,RO,Residential-Owned,residential_owned,241801,0.7764740261199901,35432,2214.5,1052.0,18612.0,4385.0,100.0,400.0,43678.0,241801.0,1381.0,0.0033781939507207563,0.0597670587555273,0.014081160146302773,0.0003211210979772582,0.0012844843919090328,0.14025927317450684,0.7764740261199901,0.0044346823630659355,653.0,4329.0,1630.0,46.0,120.0,5447.0,35432.0,1225.0,40.8125,270.5625,101.875,2.875,7.5,340.4375,2214.5,76.5625,1.6110260336906586,4.299376299376299,2.6901840490797544,2.1739130434782608,3.3333333333333335,8.018725904167432,6.824367803115828,1.1273469387755102,132.29280726442397
1955,34,NJ,New Jersey,87606,5475.375,20114.875,19048.737655,0.27220527097483826,RO,Residential-Owned,residential_owned,67703,4231.4375,0.7728123644499235,0.2103635990777969,738.0,11386.0,3184.0,1.0,234232.0,9.0,3358.0,67703.0,1227.0,46.125,711.625,199.0,0.0625,14639.5,0.5625,209.875,4231.4375,76.6875,0.0084240805424286,0.12996826701367487,0.03634454261123667,1.1414743282423579e-05,0.0001027326895418122,0.038330707942378375,0.7728123644499235,0.01400589000753373,0.00229307912676564,0.0353780473405875,0.009893176069948235,3.107153288300325e-06,0.7277947290251617,2.7964379594702925e-05,0.010433820742112491,0.2103635990777969,0.0038124770847444986,1959,2762461,RO,Residential-Owned,residential_owned,2572342,0.931177670924585,83902,5243.875,1581.0,91209.0,15953.0,1.0,12.0,79167.0,2572342.0,2196.0,0.0005723157720597684,0.03301729870575548,0.005774923157286203,3.619960607588668e-07,4.343952729106402e-06,0.02865814214209721,0.931177670924585,0.0007949433494264716,783.0,14414.0,4399.0,1.0,9.0,5512.0,83902.0,1588.0,48.9375,900.875,274.9375,0.0625,0.5625,344.5,5243.875,99.25,2.0191570881226055,6.327806299431109,3.6265060240963853,1.0,1.3333333333333333,14.362663280116111,30.65888774999404,1.3828715365239295,504.52453028331394
1955,35,NM,New Mexico,14795,924.6875,314919.6875,314198.560935,0.0029362645039459467,RO,Residential-Owned,residential_owned,8939,558.6875,0.6041906049340994,0.0017740634268856247,144.0,2891.0,90.0,14.0,5023920.0,38.0,1751.0,8939.0,928.0,9.0,180.6875,5.625,0.875,313995.0,2.375,109.4375,558.6875,58.0,0.009733017911456573,0.1954038526529233,0.006083136194660358,0.0009462656302805002,0.002568435282189929,0.11835079418722541,0.6041906049340994,0.06272389320716458,2.8578715009680047e-05,0.0005737573964790626,1.786169688105003e-05,2.7784861814966712e-06,0.9970637354960541,7.541605349776679e-06,0.00034750923598576226,0.0017740634268856247,0.00018417394117349365,1959,156041,RO,Residential-Owned,residential_owned,122409,0.7844669029293583,14094,880.875,231.0,22979.0,238.0,35.0,86.0,7937.0,122409.0,2126.0,0.0014803801564973308,0.14726257842490115,0.0015252401612396741,0.00022430002371171678,0.0005511372011202184,0.05086483680571132,0.7844669029293583,0.013624624297460282,161.0,4141.0,194.0,18.0,53.0,2833.0,14094.0,1588.0,10.0625,258.8125,12.125,1.125,3.3125,177.0625,880.875,99.25,1.434782608695652,5.549142719149963,1.2268041237113403,1.9444444444444444,1.6226415094339623,2.8016237204376986,8.685185185185185,1.3387909319899245,168.74998310239945
1955,36,NY,New York,292196,18262.25,126944.1875,122049.520861,0.14386046623836163,RO,Residential-Owned,residential_owned,147943,9246.4375,0.506314254815261,0.07283860476085209,5672.0,88984.0,3796.0,1443.0,1738911.0,2660.0,36334.0,147943.0,5364.0,354.5,5561.5,237.25,90.1875,108681.9375,166.25,2270.875,9246.4375,335.25,0.019411627811469014,0.3045353119139208,0.012991279825870306,0.004938465961204124,0.009103478487042944,0.12434804035647305,0.506314254815261,0.01835754082875878,0.00279256582740348,0.04381059195798154,0.001868931572782724,0.0007104500156811039,0.8561395337616383,0.001309630659536893,0.017888767061508822,0.07283860476085209,0.0026409243826149976,1959,5154259,RO,Residential-Owned,residential_owned,3175436,0.6160800223659696,273736,17108.5,10004.0,833644.0,13993.0,5110.0,9694.0,1096872.0,3175436.0,9506.0,0.0019409191505510297,0.16173886488824096,0.0027148422304738664,0.0009914131206833028,0.001880774714658305,0.21280886350491895,0.6160800223659696,0.0018443000245040072,5999.0,110682.0,5620.0,2024.0,3463.0,57248.0,273736.0,7574.0,374.9375,6917.625,351.25,126.5,216.4375,3578.0,17108.5,473.375,1.6676112685447575,7.531884136535299,2.4898576512455515,2.524703557312253,2.7993069592838578,19.160005589714924,11.60035947043867,1.255083179297597,282.23570480088705
1955,37,NC,North Carolina,248614,15538.375,128541.5625,125933.025759,0.12088210768404188,RO,Residential-Owned,residential_owned,204212,12763.25,0.8214018518667493,0.0992927871092278,4960.0,23053.0,1845.0,262.0,1808051.0,767.0,7645.0,204212.0,5870.0,310.0,1440.8125,115.3125,16.375,113003.1875,47.9375,477.8125,12763.25,366.875,0.01995060616055411,0.09272607335065604,0.007421142815770632,0.0010538425028357213,0.0030851038155534282,0.030750480664805683,0.8214018518667493,0.023610898823075127,0.0024116713222620116,0.01120892318389237,0.0008970833849946394,0.00012739070290980787,0.8791178923159582,0.000372933851648178,0.0037171829150590883,0.0992927871092278,0.0028541352140479853,1959,1630693,RO,Residential-Owned,residential_owned,1457934,0.8940579250662142,237232,14827.0,12694.0,89027.0,7364.0,1045.0,2371.0,47303.0,1457934.0,12955.0,0.007784420488712467,0.05459458034099613,0.004515871473048575,0.0006408318426583053,0.0014539830611893225,0.029007912586857244,0.8940579250662142,0.007944475140323776,6137.0,27195.0,2718.0,368.0,1024.0,10819.0,237232.0,8764.0,383.5625,1699.6875,169.875,23.0,64.0,676.1875,14827.0,547.75,2.0684373472380644,3.2736532450818165,2.7093451066961003,2.839673913043478,2.3154296875,4.372215546723357,6.145604302960815,1.4782062984938384,104.94617358636279
1955,38,ND,North Dakota,5200,325.0,183109.375,178698.456949,0.0017748954688966635,RO,Residential-Owned,residential_owned,3867,241.6875,0.7436538461538461,0.001319907841966038,40.0,723.0,60.0,9.0,2924550.0,10.0,252.0,3867.0,239.0,2.5,45.1875,3.75,0.5625,182784.375,0.625,15.75,241.6875,14.9375,0.007692307692307693,0.13903846153846153,0.011538461538461539,0.0017307692307692308,0.0019230769230769232,0.04846153846153846,0.7436538461538461,0.04596153846153846,1.3653042068435874e-05,0.00024677873538697843,2.047956310265381e-05,3.0719344653980713e-06,0.9982251045311034,3.4132605171089685e-06,8.6014165031146e-05,0.001319907841966038,8.157692635890435e-05,1959,74146,RO,Residential-Owned,residential_owned,62051,0.8368758935074043,5048,315.5,47.0,8613.0,168.0,24.0,26.0,2518.0,62051.0,699.0,0.0006338844981522941,0.1161627060124619,0.0022657999082890514,0.0003236857011841502,0.0003506595096161627,0.03396002481590376,0.8368758935074043,0.009427346046988375,41.0,1014.0,87.0,13.0,15.0,356.0,5048.0,339.0,2.5625,63.375,5.4375,0.8125,0.9375,22.25,315.5,21.1875,1.146341463414634,8.494082840236686,1.9310344827586208,1.8461538461538463,1.7333333333333334,7.073033707865169,12.292194928684628,2.061946902654867,228.14153846153846
1955,39,OH,Ohio,278740,17421.25,106857.1875,105823.700104,0.16303302012323692,RO,Residential-Owned,residential_owned,167846,10490.375,0.6021597187343044,0.09817191754181252,21177.0,58738.0,5654.0,474.0,1430975.0,1024.0,13319.0,167846.0,10508.0,1323.5625,3671.125,353.375,29.625,89435.9375,64.0,832.4375,10490.375,656.75,0.07597402597402597,0.21072684221855492,0.020284135753749013,0.001700509435316065,0.003673674391906436,0.047782880103322094,0.6021597187343044,0.03769821338882112,0.0123862749054667,0.03435543350792383,0.003306983912523432,0.0002772391889876383,0.836966979876763,0.0005989302310619022,0.007790187253431127,0.09817191754181252,0.006146053582029754,1959,3815033,RO,Residential-Owned,residential_owned,3056593,0.801197001441403,255877,15992.3125,77984.0,428077.0,23034.0,1214.0,2577.0,201077.0,3056593.0,24477.0,0.020441238647214848,0.11220794158268094,0.006037693514053482,0.0003182148096753029,0.0006754856380010344,0.052706490350149,0.801197001441403,0.006415934016822397,28643.0,72951.0,9027.0,588.0,1280.0,24528.0,255877.0,16111.0,1790.1875,4559.4375,564.1875,36.75,80.0,1533.0,15992.3125,1006.9375,2.7226198373075445,5.868007292566243,2.551678298438019,2.064625850340136,2.01328125,8.197855512067841,11.94555587254814,1.5192725467072186,218.98732869340603
